Steps,Policy/Entropy,Policy/Extrinsic Value Estimate,Losses/Value Loss,Losses/Policy Loss,Policy/Learning Rate,Policy/Epsilon,Policy/Beta,Environment/Episode Length,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training
7300000,0.048997227,2.0987916,None,None,None,None,None,999.0,13.000002264976501,13.000002264976501,1.0
7310000,0.06668574,2.1467216,0.07300022,0.022818018,8.07705e-05,0.12692347,3.4231136e-05,999.0,10.666667565151497,10.666667565151497,1.0
7320000,0.06827054,2.3741143,None,None,None,None,None,None,None,None,1.0
7330000,0.055943944,2.007292,0.13309696,0.022020275,8.012614e-05,0.12670867,3.4037806e-05,999.0,12.666668633619944,12.666668633619944,1.0
7340000,0.07391957,2.3659053,None,None,None,None,None,999.0,11.720001393556595,11.720001393556595,1.0
7350000,0.04403805,2.3795903,0.12547274,0.02359248,7.9500445e-05,0.12650011,3.3850105e-05,None,None,None,1.0
7360000,0.044506557,1.963455,None,None,None,None,None,999.0,10.41666815429926,10.41666815429926,1.0
7370000,0.07971783,2.346858,None,None,None,None,None,None,10.1250013820827,10.1250013820827,1.0
7380000,0.04188422,2.3246055,0.11690233,0.019094022,7.887549e-05,0.1262918,3.366262e-05,999.0,13.50000149011612,13.50000149011612,1.0
7390000,0.048398167,2.255343,None,None,None,None,None,999.0,13.421053944449676,13.421053944449676,1.0
7400000,0.049963802,2.4431796,0.13035029,0.022819512,7.825054e-05,0.12608348,3.3475135e-05,None,7.437501415610313,7.437501415610313,1.0
7410000,0.06766437,1.8686504,None,None,None,None,None,999.0,22.000000059604645,22.000000059604645,1.0
7420000,0.0532303,2.0055034,0.14903127,0.02432393,7.760613e-05,0.1258687,3.3281805e-05,999.0,14.370372156302134,14.370372156302134,1.0
7430000,0.07314095,2.3782592,None,None,None,None,None,None,None,None,1.0
7440000,0.023967389,2.190529,0.18314666,0.025158936,7.698044e-05,0.1256601,3.3094107e-05,999.0,19.500004142522812,19.500004142522812,1.0
7450000,0.049009137,2.0569706,None,None,None,None,None,999.0,13.666668542005398,13.666668542005398,1.0
7460000,0.036546327,2.3963392,0.14360113,0.02220527,7.635548e-05,0.12545182,3.290662e-05,None,None,None,1.0
7470000,0.049199175,2.1481655,None,None,None,None,None,999.0,18.000002046426136,18.000002046426136,1.0
7480000,0.08417385,2.2638936,0.094815016,0.025483282,7.573052e-05,0.1252435,3.271913e-05,999.0,12.520001496076583,12.520001496076583,1.0
7490000,0.0428396,1.9101101,None,None,None,None,None,None,None,None,1.0
7500000,0.06089459,1.9020195,0.09880409,0.027056307,7.508612e-05,0.12502867,3.252582e-05,999.0,12.083334562679132,12.083334562679132,1.0
7510000,0.05085574,2.3656466,None,None,None,None,None,None,13.3125013820827,13.3125013820827,1.0
7520000,0.050808284,2.0092733,0.17587774,0.023250932,7.446045e-05,0.12482013,3.2338106e-05,999.0,11.50000187754631,11.50000187754631,1.0
7530000,0.088694684,2.3054569,None,None,None,None,None,999.0,10.894738068706111,10.894738068706111,1.0
7540000,0.05496241,2.4615993,0.19581747,0.02410158,7.383547e-05,0.12461181,3.2150627e-05,None,10.562501572072506,10.562501572072506,1.0
7550000,0.045284737,2.3888576,None,None,None,None,None,999.0,25.00000250339508,25.00000250339508,1.0
7560000,0.06777321,2.2997968,0.11867477,0.024794681,7.3210525e-05,0.124403484,3.1963133e-05,999.0,11.981482643772054,11.981482643772054,1.0
7570000,0.06933669,2.3423352,None,None,None,None,None,None,None,None,1.0
7580000,0.05800851,2.271441,None,None,None,None,None,999.0,20.000004768371582,20.000004768371582,1.0
7590000,0.061858647,2.1985493,0.10010134,0.029335134,7.256614e-05,0.12418869,3.1769818e-05,999.0,12.444446040524376,12.444446040524376,1.0
7600000,0.070558175,2.5201402,None,None,None,None,None,None,None,None,1.0
7610000,0.04388412,2.3035264,0.13327228,0.02648623,7.1940456e-05,0.12398012,3.1582105e-05,999.0,12.333335200945536,12.333335200945536,1.0
7620000,0.071906246,2.5080168,None,None,None,None,None,999.0,10.200001521110535,10.200001521110535,1.0
7630000,0.0400072,2.4289253,0.14861448,0.023844453,7.131548e-05,0.12377179,3.1394622e-05,None,None,None,1.0
7640000,0.100933485,2.2922492,None,None,None,None,None,999.0,11.458335012197495,11.458335012197495,1.0
7650000,0.055569533,2.3943896,0.09688122,0.025021533,7.0690534e-05,0.12356346,3.120713e-05,None,8.625001130625606,8.625001130625606,1.0
7660000,0.04507597,2.1283226,None,None,None,None,None,999.0,13.000000357627869,13.000000357627869,1.0
7670000,0.061720245,2.1462781,0.14855734,0.023536157,7.0046124e-05,0.1233487,3.1013813e-05,999.0,9.421054393053055,9.421054393053055,1.0
7680000,0.044106122,2.346394,None,None,None,None,None,None,9.125001419335604,9.125001419335604,1.0
7690000,0.026361858,2.0719783,0.14049183,0.023739813,6.9420435e-05,0.12314013,3.0826104e-05,999.0,12.500001847743988,12.500001847743988,1.0
7700000,0.052009583,2.1626034,None,None,None,None,None,999.0,12.37037204923453,12.37037204923453,1.0
7710000,0.0666859,2.1748848,0.12545308,0.02656162,6.879549e-05,0.12293183,3.0638625e-05,None,None,None,1.0
7720000,0.073546454,1.88323,None,None,None,None,None,999.0,12.000002384185791,12.000002384185791,1.0
7730000,0.06014331,2.2168875,0.08697792,0.021191139,6.817051e-05,0.12272348,3.045113e-05,999.0,9.259260735026112,9.259260735026112,1.0
7740000,0.04771429,2.3645263,None,None,None,None,None,None,None,None,1.0
7750000,0.05306896,2.2356973,0.1689238,0.02412581,6.752612e-05,0.122508675,3.0257816e-05,999.0,15.333335389693579,15.333335389693579,1.0
7760000,0.043681577,2.4176342,None,None,None,None,None,999.0,12.520001530647278,12.520001530647278,1.0
7770000,0.03797362,2.4153428,0.12626672,0.023768116,6.6900444e-05,0.12230013,3.0070105e-05,None,None,None,1.0
7780000,0.060462456,1.9478798,None,None,None,None,None,999.0,9.250000963608423,9.250000963608423,1.0
7790000,0.039087858,2.1860423,None,None,None,None,None,None,11.312501270323992,11.312501270323992,1.0
7800000,0.026993824,1.7601056,0.12473296,0.0225844,6.627548e-05,0.122091785,2.9882622e-05,999.0,11.000001311302185,11.000001311302185,1.0
7810000,0.034581207,1.863817,None,None,None,None,None,999.0,8.631580076719585,8.631580076719585,1.0
7820000,0.042091936,2.3180306,0.06452481,0.02006769,6.565053e-05,0.12188349,2.9695131e-05,None,8.312501419335604,8.312501419335604,1.0
7830000,0.07498828,2.01244,None,None,None,None,None,999.0,19.500003069639206,19.500003069639206,1.0
7840000,0.08587584,2.000543,0.11931074,0.024040736,6.500611e-05,0.1216687,2.9501814e-05,999.0,11.166667915052837,11.166667915052837,1.0
7850000,0.0620721,2.0899904,None,None,None,None,None,None,None,None,1.0
7860000,0.05299077,1.9303168,0.15791208,0.023721056,6.438046e-05,0.12146012,2.9314106e-05,999.0,17.00000175833702,17.00000175833702,1.0
7870000,0.06481417,2.153159,None,None,None,None,None,999.0,10.907408703256536,10.907408703256536,1.0
7880000,0.05825502,2.3764212,0.14813441,0.023727413,6.3755484e-05,0.12125179,2.912662e-05,None,None,None,1.0
7890000,0.05653104,2.0585105,None,None,None,None,None,999.0,10.166668812433878,10.166668812433878,1.0
7900000,0.06450419,2.176202,0.09824495,0.024998525,6.313053e-05,0.121043496,2.893913e-05,999.0,11.74000166296959,11.74000166296959,1.0
7910000,0.05210445,2.2519016,None,None,None,None,None,None,None,None,1.0
7920000,0.0371713,2.200539,0.1314908,0.02280096,6.2486135e-05,0.12082868,2.8745815e-05,999.0,12.250001209477583,12.250001209477583,1.0
7930000,0.045572627,2.171883,None,None,None,None,None,None,12.406250692903996,12.406250692903996,1.0
